GEOID,NAMELSAD,neighborhood,court_count,courts_per_10k,courts_per_sqmi,median_household_income,income_q,total_population,pct_black,poverty_rate,LPA,OBESITY,MHLTH,area_sqmi,ALAND,city,has_court,lat,lon
17031010201,Census Tract 102.01,Rogers Park,1,1.3178703215603584,5.134138412255384,49639.0,Q1 (lowest),7588,31.35213494992093,24.967009765109527,30.6,38.4,18.9,0.19477464760454488,504464,Chicago,Has court,42.016007710903885,-87.68014844809414
17031760801,Census Tract 7608.01,O'Hare,0,0.0,0.0,75625.0,Q2,4931,4.5021293855201785,13.952536824877251,19.2,25.8,14.6,0.5019571519250282,1300063,Chicago,No court,41.98348668800627,-87.8448497400656
17031839000,Census Tract 8390,Loop,0,0.0,0.0,95565.0,Q3,10337,11.115410660733287,14.188919888401754,14.0,23.9,14.8,0.18760781903236617,485902,Chicago,No court,41.87104359155796,-87.6314011654861
17031440201,Census Tract 4402.01,Chatham,0,0.0,0.0,38257.0,Q1 (lowest),5748,98.36464857341683,32.32428670842032,32.2,43.9,18.7,0.20519554530754583,531454,Chicago,No court,41.74820975059758,-87.61007386116998
17031540101,Census Tract 5401.01,Riverdale,4,9.952724558347848,3.085794111646097,16176.0,Q1 (lowest),4019,93.97860164219955,56.65588454839512,43.2,51.3,27.2,1.2962627626073944,3357305,Chicago,Has court,41.65021982681616,-87.59979212902067
17031802004,Census Tract 8020.04,,0,0.0,0.0,43708.0,Q1 (lowest),6053,1.8503221543036512,28.82610158089472,26.4,27.1,14.2,0.4142725757802739,1072961,Chicago,No court,42.06930317421686,-87.85372570459955
17031560800,Census Tract 5608,Garfield Ridge,0,0.0,0.0,105886.0,Q3,5871,0.0,4.0669856459330145,21.7,29.0,14.1,0.5100981162847087,1321148,Chicago,No court,41.79620554303343,-87.77216591899338
17031560900,Census Tract 5609,Garfield Ridge,0,0.0,0.0,106487.0,Q4 (highest),5120,0.0390625,7.987470634299139,21.8,29.8,14.3,0.509369155378326,1319260,Chicago,No court,41.79577008272389,-87.79165139091667
17031561000,Census Tract 5610,Garfield Ridge,0,0.0,0.0,85741.0,Q3,5749,0.0,6.366324578187512,22.3,29.4,14.4,0.5128413722380181,1328253,Chicago,No court,41.78850207783339,-87.7915032586577
17031841300,Census Tract 8413,Lower West Side,0,0.0,0.0,69327.0,Q2,4157,4.787106086119798,18.978805394990367,24.4,32.2,14.7,0.5194479665542852,1345364,Chicago,No court,41.84407722376567,-87.68301754320247
17031840700,Census Tract 8407,Little Village,0,0.0,0.0,106250.0,Q4 (highest),3669,5.4238212046879255,3.8030095759233924,23.0,30.3,14.2,0.2090843664140529,541526,Chicago,No court,41.85293023118955,-87.69426644591424
17031841700,Census Tract 8417,Little Village,0,0.0,0.0,45854.0,Q1 (lowest),1216,32.15460526315789,24.753289473684212,32.7,38.6,16.4,0.10300974367448806,266794,Chicago,No court,41.853130123316944,-87.70418180892116
17031250600,Census Tract 2506,Austin,0,0.0,0.0,81458.0,Q3,4298,80.1768264308981,19.84463276836158,31.7,41.2,16.9,0.2501034753828975,647765,Chicago,No court,41.90569348654267,-87.77063030977452
17031250700,Census Tract 2507,Austin,0,0.0,0.0,50924.0,Q1 (lowest),6226,74.25313202698362,28.90076845973939,39.4,45.0,19.9,0.2557224203355382,662318,Chicago,No court,41.905820672206744,-87.76081279400087
17031250800,Census Tract 2508,Austin,1,3.6900369003690034,4.506592008853145,65884.0,Q2,2710,69.26199261992619,18.74538745387454,34.1,42.0,18.3,0.22189716709112164,574711,Chicago,Has court,41.90618551648635,-87.7514741093786
17031251000,Census Tract 2510,Austin,0,0.0,0.0,35568.0,Q1 (lowest),1317,65.67957479119211,40.77448747152619,39.5,44.3,20.6,0.180292341122816,466955,Chicago,No court,41.89869451823605,-87.74489245114064
17031251100,Census Tract 2511,Austin,0,0.0,0.0,40584.0,Q1 (lowest),4492,75.75690115761353,30.249665626393224,38.0,43.8,19.7,0.1916823552850438,496455,Chicago,No court,41.8986248201227,-87.75201116981333
17031801901,Census Tract 8019.01,,0,0.0,0.0,91938.0,Q3,4594,1.3278188942098388,12.653425574648516,21.2,26.3,11.9,1.5100981162847087,3911136,Chicago,No court,42.093832291059876,-87.80506056870854
17031801902,Census Tract 8019.02,,0,0.0,0.0,199609.0,Q4 (highest),3645,0.0,0.4690949227373068,14.2,24.8,11.8,1.225988305737324,3175295,Chicago,No court,42.086535407062875,-87.78336745975734
17031802100,Census Tract 8021,,0,0.0,0.0,169625.0,Q4 (highest),3710,1.2398921832884098,11.312584573748309,14.9,25.4,12.4,0.7123623738797246,1845010,Chicago,No court,42.0722617927027,-87.81154438063022
17031802200,Census Tract 8022,,0,0.0,0.0,182827.0,Q4 (highest),4852,0.24732069249793898,2.0256304257957836,12.1,22.7,10.5,1.713265080764853,4437336,Chicago,No court,42.07294418107194,-87.78811705846046
17031271800,Census Tract 2718,Garfield Park,0,0.0,0.0,51550.0,Q1 (lowest),793,86.12862547288776,4.287515762925599,23.8,36.8,18.4,0.0795316426176492,205986,Chicago,No court,41.87149640601199,-87.69848966244578
17031280100,Census Tract 2801,West Loop,0,0.0,0.0,148319.0,Q4 (highest),7867,4.423541375365451,2.529553832464726,9.0,21.6,13.1,0.224601812826932,581716,Chicago,No court,41.885395855247026,-87.64287809588042
17031280400,Census Tract 2804,United Center,0,0.0,0.0,36681.0,Q1 (lowest),1268,77.7602523659306,21.451104100946374,31.8,41.6,20.4,0.19389819566731584,502194,Chicago,No court,41.88600943169362,-87.67188456992184
17031300600,Census Tract 3006,Little Village,1,3.4411562284927735,7.891925821647743,51092.0,Q1 (lowest),2906,6.22849277357192,18.80128433820906,41.7,39.8,19.1,0.1267117839928216,328182,Chicago,Has court,41.84799050743307,-87.71733432109185
17031300700,Census Tract 3007,Little Village,0,0.0,0.0,49206.0,Q1 (lowest),4799,3.959158157949573,10.543863304855178,35.4,36.2,16.7,0.12707665054818787,329127,Chicago,No court,41.84807209010932,-87.71245040548544
17031301100,Census Tract 3011,Little Village,0,0.0,0.0,44598.0,Q1 (lowest),2454,2.526487367563162,13.93643031784841,37.8,37.2,18.6,0.081631652347424,211425,Chicago,No court,41.84702908274464,-87.69797341330884
17031301200,Census Tract 3012,Little Village,0,0.0,0.0,53654.0,Q1 (lowest),4877,33.46319458683617,24.769325404962068,35.0,37.5,17.4,0.1861803992914253,482205,Chicago,No court,41.848417164844506,-87.69147707435249
17031480500,Census Tract 4805,Calumet Heights,0,0.0,0.0,59484.0,Q2,2811,77.37459978655284,26.793400286944046,31.4,41.3,16.2,0.526444524067293,1363485,Chicago,No court,41.72760022175046,-87.55909135087714
17031490500,Census Tract 4905,Roseland,2,11.376564277588168,3.6373400668908533,78319.0,Q3,1758,93.40159271899886,7.956715467854869,23.3,35.7,15.8,0.5498523545282835,1424111,Chicago,Has court,41.71793087663278,-87.61319640697353
17031802003,Census Tract 8020.03,,0,0.0,0.0,153125.0,Q4 (highest),2387,4.356933389191454,5.8232090490155,17.7,23.8,11.5,0.6610995881061997,1712240,Chicago,No court,42.07959906795262,-87.84564075582146
17031803013,Census Tract 8030.13,,0,0.0,0.0,106226.0,Q4 (highest),5556,2.537796976241901,3.3477321814254863,17.2,25.9,12.9,0.7690939108598187,1991944,Chicago,No court,42.143091873817696,-87.97189351234944
17031031300,Census Tract 313,Uptown,0,0.0,0.0,65617.0,Q2,6841,11.299517614383863,20.084007467330427,23.0,29.1,13.8,0.24409765605091607,632210,Chicago,No court,41.97290971503423,-87.64678540520586
17031031900,Census Tract 319,Uptown,0,0.0,0.0,92208.0,Q3,2471,7.770133549170375,4.168352893565358,12.0,24.9,13.6,0.09948694742987226,257670,Chicago,No court,41.96337400998981,-87.6701840556326
17031813500,Census Tract 8135,,0,0.0,0.0,77713.0,Q2,6489,3.8834951456310676,11.0524681775846,31.4,34.1,16.0,0.3182883472819179,824363,Chicago,No court,41.85816089701216,-87.77576971236441
17031813600,Census Tract 8136,,0,0.0,0.0,70556.0,Q2,5288,0.8888048411497731,7.142857142857142,32.3,34.4,16.2,0.2709282822931998,701701,Chicago,No court,41.85405633661971,-87.7648563535118
17031822102,Census Tract 8221.02,,0,0.0,0.0,72375.0,Q2,4319,16.971521185459597,9.37059652418976,22.8,30.4,14.3,0.8662955195159205,2243695,Chicago,No court,41.721552084374814,-87.73150132448514
17031822200,Census Tract 8222,,0,0.0,0.0,90517.0,Q3,3583,7.3402176946692705,18.438724118634582,26.0,32.9,16.8,0.5390943896265157,1396248,Chicago,No court,41.727213088229526,-87.75909502115103
17031822301,Census Tract 8223.01,,0,0.0,0.0,103247.0,Q3,3792,0.42194092827004215,5.986286919831223,24.2,31.1,16.5,0.559752014295047,1449751,Chicago,No court,41.72985425524603,-87.77126067689058
17031822302,Census Tract 8223.02,,0,0.0,0.0,84554.0,Q3,4767,5.223410950283197,3.038309114927345,22.3,28.8,15.5,0.6161874109069231,1595918,Chicago,No court,41.717162476930035,-87.77407535305832
17031822500,Census Tract 8225,,0,0.0,0.0,104375.0,Q3,4220,2.7962085308056874,5.004812319538017,21.1,29.6,15.2,0.7024102042171624,1819234,Chicago,No court,41.717873925550435,-87.75828304905086
17031828900,Census Tract 8289,,0,0.0,0.0,58189.0,Q2,3825,53.88235294117647,30.511140235910876,34.1,40.4,18.5,1.2337578398046631,3195418,Chicago,No court,41.51616310078021,-87.6349516907073
17031828802,Census Tract 8288.02,,0,0.0,0.0,71094.0,Q2,3172,36.097099621689786,7.709532949456174,26.5,34.6,16.1,0.629243842056411,1629734,Chicago,No court,41.53217141097296,-87.64274368564007
17031220701,Census Tract 2207.01,Logan Square,0,0.0,0.0,79948.0,Q3,2872,0.31337047353760444,8.008356545961002,19.9,28.8,15.3,0.10285221398709184,266386,Chicago,No court,41.926155391496316,-87.72156506290546
17031063302,Census Tract 633.02,Lake View,0,0.0,0.0,96364.0,Q3,4152,2.9865125240847785,6.069364161849711,10.0,21.5,13.8,0.0467951975067066,121199,Chicago,No court,41.93476467345397,-87.63985399663768
17031252201,Census Tract 2522.01,Austin,1,3.1298904538341157,6.696108999715608,45458.0,Q1 (lowest),3195,94.11580594679187,32.43053112908899,36.0,43.9,18.3,0.14934046026468076,386790,Chicago,Has court,41.87669586942389,-87.75210511712542
17031660302,Census Tract 6603.02,Chicago Lawn,0,0.0,0.0,49101.0,Q1 (lowest),4251,20.842154787108917,11.218934911242604,32.6,35.8,17.0,0.1898993354409364,491837,Chicago,No court,41.78359568685423,-87.69839262564435
17031660301,Census Tract 6603.01,Chicago Lawn,0,0.0,0.0,28846.0,Q1 (lowest),1895,26.385224274406333,29.76253298153034,37.1,40.5,18.7,0.06323658642433864,163782,Chicago,No court,41.77995404928449,-87.69828723443067
17031813302,Census Tract 8133.02,,0,0.0,0.0,51144.0,Q1 (lowest),2955,3.2148900169204735,24.331641285956007,39.8,39.2,18.7,0.24989304969752757,647220,Chicago,No court,41.86227440393512,-87.74466719870476
17031813702,Census Tract 8137.02,,0,0.0,0.0,78125.0,Q3,4698,16.02809706257982,10.418445772843723,30.3,33.9,15.7,0.1446987399169417,374768,Chicago,No court,41.855181111513694,-87.74650725459918
17031813301,Census Tract 8133.01,,0,0.0,0.0,53226.0,Q1 (lowest),3091,2.135231316725979,16.046586865092202,39.7,40.1,18.8,0.25016370732219606,647921,Chicago,No court,41.862160218518746,-87.75441556572925
17031260900,Census Tract 2609,Garfield Park,2,17.21170395869191,22.69977869804334,20841.0,Q1 (lowest),1162,87.60757314974182,47.05882352941176,41.0,50.5,23.0,0.08810658582201926,228195,Chicago,Has court,41.87102973410652,-87.7228141479209
17031261000,Census Tract 2610,Garfield Park,0,0.0,0.0,48482.0,Q1 (lowest),2143,96.59356042930472,20.188235294117646,35.8,44.8,20.7,0.19267927110086996,499037,Chicago,No court,41.871337817510565,-87.7320093505206
17031281900,Census Tract 2819,West Loop,0,0.0,0.0,125918.0,Q4 (highest),6709,10.597704575942764,9.66183574879227,10.9,19.8,13.1,0.1625605987363648,421030,Chicago,No court,41.879247737775934,-87.64262035251403
17031061902,Census Tract 619.02,Lake View,0,0.0,0.0,92011.0,Q3,4758,6.41025641025641,7.3560319461958805,12.3,23.5,13.3,0.10672443270007428,276415,Chicago,No court,41.9449289313319,-87.63570838532806
17031030102,Census Tract 301.02,Edgewater,0,0.0,0.0,59622.0,Q2,3403,16.25036732295034,24.37371058060713,22.3,30.5,15.7,0.04375695949170421,113330,Chicago,No court,41.993396655543634,-87.65513190861431
17031030103,Census Tract 301.03,Edgewater,0,0.0,0.0,55651.0,Q1 (lowest),2300,11.782608695652174,26.426799007444167,21.9,29.2,18.7,0.033448417521625584,86631,Chicago,No court,41.99538041996234,-87.65469538012857
17031030706,Census Tract 307.06,Edgewater,3,11.398176291793314,19.79992049415938,50431.0,Q1 (lowest),2632,14.58966565349544,7.788753799392096,18.3,25.2,11.9,0.15151575991857877,392424,Chicago,Has court,41.98021940196092,-87.65153828993668
17031802403,Census Tract 8024.03,,0,0.0,0.0,85278.0,Q3,1428,0.0,4.971988795518207,16.9,23.7,11.6,0.2167867187029438,561475,Chicago,No court,42.14187013543224,-87.95312575936612
17031803016,Census Tract 8030.16,,0,0.0,0.0,140875.0,Q4 (highest),2480,6.330645161290323,4.821717990275527,15.2,20.6,11.8,0.3975979811489474,1029774,Chicago,No court,42.12081727778954,-87.98652322305676
17031803701,Census Tract 8037.01,,0,0.0,0.0,82375.0,Q3,2678,0.14936519790888725,9.70873786407767,17.2,27.0,13.8,0.5736424261425149,1485727,Chicago,No court,42.11907055518935,-88.05255917571829
17031804108,Census Tract 8041.08,,0,0.0,0.0,91386.0,Q3,4502,11.994669035984007,6.530430919591293,15.5,22.6,13.9,0.468913369482793,1214480,Chicago,No court,42.07494850760124,-88.05078516628416
17031804715,Census Tract 8047.15,,0,0.0,0.0,71353.0,Q2,4163,1.3692049003122748,19.05687894992708,30.6,29.0,15.7,0.32782391269766503,849060,Chicago,No court,42.0450230929205,-88.09770163420683
17031835600,Census Tract 8356,Fuller Park,0,0.0,0.0,14074.0,Q1 (lowest),539,92.20779220779221,69.75881261595546,51.7,51.1,22.6,0.3542506760649084,917505,Chicago,No court,41.801834716714694,-87.63220158936241
17031840000,Census Tract 8400,Bridgeport,0,0.0,0.0,87731.0,Q3,2618,0.8021390374331552,19.136745607333843,25.0,24.7,13.8,0.21984426182669572,569394,Chicago,No court,41.83143718496641,-87.63840535576138
17031836400,Census Tract 8364,,3,8.32870627429206,9.723223469993018,27012.0,Q1 (lowest),3602,80.62187673514714,30.816213214880623,30.1,43.0,17.6,0.3085396534655759,799114,Chicago,Has court,41.82117510558148,-87.59583251114243
17031836100,Census Tract 8361,Washington Park,0,0.0,0.0,19645.0,Q1 (lowest),1973,96.70552458185504,37.41496598639456,34.3,45.4,20.9,0.3322297246164847,860471,Chicago,No court,41.7998050178537,-87.6186825067215
17031834600,Census Tract 8346,Englewood,1,5.246589716684156,1.6578883525442303,24836.0,Q1 (lowest),1906,94.4386149003148,40.76600209863589,40.2,47.2,21.5,0.603176925916259,1562221,Chicago,Has court,41.787246545104075,-87.63430573629155
17031843600,Census Tract 8436,Grand Boulevard,0,0.0,0.0,71359.0,Q2,3059,90.91206276560968,16.244656363038473,24.4,40.0,16.9,0.15864745319283333,410895,Chicago,No court,41.806765408440235,-87.6089488234745
17031832200,Census Tract 8322,Bucktown,0,0.0,0.0,152902.0,Q4 (highest),3211,3.3634381812519467,7.040498442367602,10.6,23.9,14.4,0.15426171858711316,399536,Chicago,No court,41.92048003335367,-87.67997459689116
17031836700,Census Tract 8367,Humboldt Park,1,3.773584905660377,2.109402767484098,47439.0,Q1 (lowest),2650,72.18867924528301,21.00681302043906,35.2,42.8,20.8,0.4740678335189198,1227830,Chicago,Has court,41.89170402567369,-87.70217470538151
17031836800,Census Tract 8368,Garfield Park,2,7.923930269413629,6.459829773967264,22642.0,Q1 (lowest),2524,94.09667194928684,56.299524564183834,46.1,50.1,24.1,0.30960568157072543,801875,Chicago,Has court,41.88504484221935,-87.7138624803856
17031836600,Census Tract 8366,Humboldt Park,0,0.0,0.0,84667.0,Q3,2558,22.595777951524628,11.032587357675697,22.3,31.9,15.5,0.24485866343782287,634181,Chicago,No court,41.89869729144853,-87.70880592442549
17031833000,Census Tract 8330,West Loop,2,4.007212983370066,3.9477492390258924,169489.0,Q4 (highest),4991,7.894209577239031,8.314966940492887,11.1,24.7,14.4,0.5066177912793418,1312134,Chicago,Has court,41.885286181998126,-87.65724882210007
17031842500,Census Tract 8425,Grand Crossing,0,0.0,0.0,36955.0,Q1 (lowest),2717,74.23629002576371,32.241442767758556,34.4,43.5,24.6,0.41517335215452733,1075294,Chicago,No court,41.77695059187637,-87.62321578060879
17031841800,Census Tract 8418,Grand Crossing,2,8.6617583369424,3.152037211249539,50964.0,Q1 (lowest),2309,80.90082286704201,25.694444444444443,33.4,44.3,19.6,0.6345102757232852,1643374,Chicago,Has court,41.76630645943606,-87.59942027200435
17031980100,Census Tract 9801,Garfield Ridge,0,,0.0,,nan,0,,,,,,1.1512721294461596,2981781,Chicago,No court,41.785981347770026,-87.7508999783038
17031842800,Census Tract 8428,Brighton Park,0,0.0,0.0,56667.0,Q2,6806,0.6317954745812518,18.542462533059066,34.8,35.7,16.9,0.5855478867083554,1516562,Chicago,No court,41.80753375018332,-87.69830430047602
17031843800,Census Tract 8438,New City,1,4.997501249375312,1.9778208131859405,57885.0,Q2,2001,28.18590704647676,15.942028985507244,32.4,37.5,18.0,0.505606975785216,1309516,Chicago,Has court,41.8016568337619,-87.64047558753649
17031841000,Census Tract 8410,Near South Side,0,0.0,0.0,105625.0,Q3,1165,32.8755364806867,18.798283261802577,20.5,31.1,13.7,0.407029298977447,1054201,Chicago,No court,41.84844462692381,-87.6173933078271
17031836500,Census Tract 8365,Oakland,0,0.0,0.0,,nan,1476,78.99728997289974,32.28668941979522,34.2,45.3,20.8,0.18072477555880567,468075,Chicago,No court,41.828273048060666,-87.60061436261944
17031843900,Census Tract 8439,Jackson Park,3,7.735946364105209,5.256596145415577,47760.0,Q1 (lowest),3878,84.60546673543064,33.109850438370295,31.0,42.3,17.6,0.57071152453216,1478136,Chicago,Has court,41.77659057137035,-87.57601920646151
17031817700,Census Tract 8177,,0,0.0,0.0,84688.0,Q3,5011,72.36080622630213,7.2839752544402305,29.1,38.6,16.3,0.5613018284254598,1453765,Chicago,No court,41.871750002929375,-87.85174151845223
17031818100,Census Tract 8181,,0,0.0,0.0,112308.0,Q4 (highest),2170,5.668202764976959,0.967741935483871,18.6,27.8,12.7,0.5147757441347218,1333263,Chicago,No court,41.85119148078055,-87.87375244987612
17031826100,Census Tract 8261,,0,0.0,0.0,51296.0,Q1 (lowest),5066,73.88472167390447,21.5752072641137,30.4,40.0,18.0,1.3632565092965683,3530818,Chicago,No court,41.606557722956154,-87.536678565403
17031826301,Census Tract 8263.01,,0,0.0,0.0,68699.0,Q2,4164,88.92891450528339,11.887608069164266,27.8,40.6,17.9,0.9514279602839859,2464187,Chicago,No court,41.61528637688394,-87.60649006226897
17031826303,Census Tract 8263.03,,0,0.0,0.0,84508.0,Q3,3456,95.97800925925925,7.494212962962964,29.5,42.2,17.7,0.601379620291677,1557566,Chicago,No court,41.613414000224545,-87.5914508501339
17031826304,Census Tract 8263.04,,0,0.0,0.0,57386.0,Q2,2885,81.69844020797227,16.908383445348427,27.8,41.3,17.0,0.49239803427660667,1275305,Chicago,No court,41.61806214393511,-87.5825096152916
17031730500,Census Tract 7305,Washington Heights,1,2.469745616201531,1.9656741610554884,64566.0,Q2,4049,99.70363052605582,25.882934057792045,28.6,40.1,16.3,0.5087313145852413,1317608,Chicago,Has court,41.714265575617446,-87.63813774763307
17031730600,Census Tract 7306,Washington Heights,0,0.0,0.0,80500.0,Q3,3544,96.3882618510158,11.286681715575622,25.0,37.2,14.6,0.3889037323725052,1007256,Chicago,No court,41.710600285777154,-87.6504857315564
17031802801,Census Tract 8028.01,,0,0.0,0.0,136563.0,Q4 (highest),4690,2.281449893390192,1.62046908315565,14.0,24.5,12.2,1.1299631504084189,2926591,Chicago,No court,42.0827919954685,-87.95665563301942
17031381200,Census Tract 3812,Grand Boulevard,0,0.0,0.0,53750.0,Q1 (lowest),2064,92.39341085271317,20.44573643410853,24.1,38.9,16.8,0.09982787565038911,258553,Chicago,No court,41.80851144724083,-87.6139991815747
17031381400,Census Tract 3814,Grand Boulevard,0,0.0,0.0,44399.0,Q1 (lowest),1697,87.86093105480259,30.995875073659402,32.5,44.4,21.6,0.12227508390000262,316691,Chicago,No court,41.80762021660204,-87.62142974944345
17031381700,Census Tract 3817,Grand Boulevard,1,,13.160374386439162,,nan,0,,,,,,0.07598568024253394,196802,Chicago,Has court,41.80555024715234,-87.62744628001767
17031440300,Census Tract 4403,Chatham,2,4.297378599054577,3.9996540823685476,55476.0,Q1 (lowest),4654,91.89944134078212,6.489041684572411,24.7,38.4,14.5,0.500043243443599,1295106,Chicago,Has court,41.743721474142035,-87.61954239226277
17031310200,Census Tract 3102,Lower West Side,0,0.0,0.0,122422.0,Q4 (highest),1672,7.236842105263158,3.975903614457831,15.2,26.3,13.6,0.1237739325433168,320573,Chicago,No court,41.856310064549696,-87.64420906842325
17031310300,Census Tract 3103,Lower West Side,1,5.720823798627002,8.129992591941539,75605.0,Q2,1748,2.402745995423341,9.096109839816933,26.2,31.7,16.2,0.12300134209116027,318572,Chicago,Has court,41.8561439577304,-87.64897823817081
17031310400,Census Tract 3104,Lower West Side,0,0.0,0.0,80786.0,Q3,1462,2.8727770177838576,11.080711354309166,21.9,30.1,16.2,0.048055048903701485,124462,Chicago,No court,41.85650694042654,-87.65226127658549
17031310500,Census Tract 3105,Lower West Side,1,6.0790273556231,15.993701293087478,52344.0,Q1 (lowest),1645,4.133738601823708,15.015197568389057,29.7,34.1,18.2,0.06252461401365567,161938,Chicago,Has court,41.85524805506702,-87.65473996264575
17031190602,Census Tract 1906.02,Belmont Cragin,0,0.0,0.0,73315.0,Q2,5468,2.3591806876371617,13.778545384763003,29.5,33.6,14.9,0.23990613083921625,621354,Chicago,No court,41.92756040223464,-87.77073706729574
17031190401,Census Tract 1904.01,Belmont Cragin,0,0.0,0.0,104231.0,Q3,4122,8.224163027656479,7.919103313840156,25.6,30.4,14.4,0.2530803231520764,655475,Chicago,No court,41.934727683442055,-87.78095236406995
17031190702,Census Tract 1907.02,Belmont Cragin,1,2.1240441801189465,6.753677381334209,65551.0,Q2,4708,6.032285471537808,23.954778156996586,36.5,37.1,17.7,0.14806748139373618,383493,Chicago,Has court,41.926163042868716,-87.76103953907604
17031191302,Census Tract 1913.02,Belmont Cragin,0,0.0,0.0,58208.0,Q2,4446,4.273504273504273,10.305084745762711,36.7,36.9,17.6,0.24370190132155053,631185,Chicago,No court,41.92022890010988,-87.77053336591909
17031381800,Census Tract 3818,Grand Boulevard,1,6.605019815059445,8.10972921520002,49671.0,Q1 (lowest),1514,89.16776750330251,14.660390047074648,22.2,37.8,16.2,0.12330867942245292,319368,Chicago,Has court,41.803848123278534,-87.62119775847623
17031381900,Census Tract 3819,Grand Boulevard,0,0.0,0.0,65506.0,Q2,1289,75.09697439875873,19.627618308766486,27.5,39.6,17.0,0.06667598459915644,172690,Chicago,No court,41.8039556822185,-87.61388848267538
17031390100,Census Tract 3901,Kenwood,0,0.0,0.0,,nan,1757,76.9493454752419,11.383039271485487,22.5,37.2,16.4,0.18639159718114523,482752,Chicago,No court,41.81384337993228,-87.59063027755114
17031390200,Census Tract 3902,Kenwood,0,0.0,0.0,109868.0,Q4 (highest),2185,70.80091533180777,9.565217391304348,18.0,34.8,14.3,0.11729436584262166,303791,Chicago,No court,41.81304104175587,-87.59947654264927
17031390300,Census Tract 3903,Kenwood,0,0.0,0.0,35266.0,Q1 (lowest),2495,89.97995991983969,42.11864406779661,34.3,44.7,19.2,0.12627510243290702,327051,Chicago,No court,41.81320062397507,-87.60420890209085
17031390400,Census Tract 3904,Kenwood,1,3.901677721420211,7.937298118943568,31833.0,Q1 (lowest),2563,87.63168162309793,42.48927038626609,31.1,42.5,17.4,0.1259874563125389,326306,Chicago,Has court,41.80592440368287,-87.6040581906156
17031390500,Census Tract 3905,Kenwood,0,0.0,0.0,62188.0,Q2,1693,48.19846426461902,17.070289427052572,17.5,31.9,14.2,0.12606969607581192,326519,Chicago,No court,41.80597817215251,-87.59919872850608
17031390600,Census Tract 3906,Kenwood,0,0.0,0.0,94115.0,Q3,1829,44.559868780754506,25.20503007107709,19.6,32.3,14.1,0.12533996296507938,324629,Chicago,No court,41.80601813046559,-87.5943504120754
17031390700,Census Tract 3907,,1,1.7806267806267806,4.256880070477167,67610.0,Q2,5616,53.00925925925925,18.75,20.2,29.4,12.9,0.23491382971658556,608424,Chicago,Has court,41.80638357606706,-87.5825384550627
17031804711,Census Tract 8047.11,,0,0.0,0.0,91681.0,Q3,8085,11.26777983920841,6.184291898577613,19.6,25.3,14.2,0.8051407960191321,2085305,Chicago,No court,42.03472765823328,-88.13895576541967
17031804806,Census Tract 8048.06,,0,0.0,0.0,92316.0,Q3,3136,16.613520408163264,12.257438551099611,23.3,28.7,15.1,0.44913605777324067,1163257,Chicago,No court,42.00868815669704,-88.13637741792208
17031804808,Census Tract 8048.08,,0,0.0,0.0,142667.0,Q4 (highest),2762,3.1860970311368573,6.335988414192614,18.0,26.6,13.4,0.5911946310175954,1531187,Chicago,No court,42.022015168205066,-88.10002501698939
17031804809,Census Tract 8048.09,,0,0.0,0.0,113304.0,Q4 (highest),4580,2.052401746724891,5.17467248908297,16.7,25.1,12.2,0.8853859554561643,2293139,Chicago,No court,42.011078635739864,-88.10126217220147
17031812400,Census Tract 8124,,0,0.0,0.0,250001.0,Q4 (highest),3296,6.432038834951456,3.549757281553398,11.5,23.9,10.6,0.536314067864407,1389047,Chicago,No court,41.89577402137482,-87.79111580485011
17031812500,Census Tract 8125,,0,0.0,0.0,71375.0,Q2,3295,30.591805766312596,12.028014616321558,19.3,30.4,14.1,0.3720638860102827,963641,Chicago,No court,41.89137834415894,-87.78069912869508
17031440600,Census Tract 4406,Chatham,0,0.0,0.0,56989.0,Q2,1606,95.51681195516812,21.419676214196762,30.0,41.3,16.7,0.25738304579017357,666619,Chicago,No court,41.73267179583609,-87.61913727996925
17031440900,Census Tract 4409,Chatham,2,7.686395080707149,6.975177410015755,43359.0,Q1 (lowest),2602,78.0553420445811,34.47348193697156,28.4,41.1,16.0,0.2867310582133971,742630,Chicago,Has court,41.72866905982219,-87.60900580155466
17031440700,Census Tract 4407,Chatham,0,0.0,0.0,91031.0,Q3,1455,81.44329896907216,16.63230240549828,30.3,42.6,16.5,0.12643340432465325,327461,Chicago,No court,41.73475140873609,-87.60962935720156
17031440800,Census Tract 4408,Chatham,0,0.0,0.0,23750.0,Q1 (lowest),1794,94.59308807134894,57.596764875794335,41.3,50.4,22.4,0.1077699973899493,279123,Chicago,No court,41.731711569195944,-87.60332792910984
17031819300,Census Tract 8193,,0,0.0,0.0,95759.0,Q3,2709,2.436323366555925,13.95864106351551,20.4,30.5,14.8,0.3977284836840943,1030112,Chicago,No court,41.81744717537789,-87.85011979119999
17031819400,Census Tract 8194,,0,0.0,0.0,75425.0,Q2,5564,14.485981308411214,2.7677929547088427,20.1,29.0,15.1,0.6372701340701192,1650522,Chicago,No court,41.810029179693494,-87.84987384520177
17031819500,Census Tract 8195,,0,0.0,0.0,91382.0,Q3,3337,13.335331135750675,7.483200977397679,19.0,28.5,14.2,0.5666238608055327,1467549,Chicago,No court,41.81430232829024,-87.86725742458499
17031630300,Census Tract 6303,Gage Park,0,0.0,0.0,64871.0,Q2,5332,1.350337584396099,15.060015003750937,36.1,36.2,17.4,0.3804986741251311,985487,Chicago,No court,41.798862082303856,-87.70863783786334
