id,GEOID,access,hoops,surface,lit,name,city,lon,lat,neighborhood,income_q,LPA,OBESITY,median_household_income,pct_black,lit_status,hoops_status
way/1301540699,17031252101,yes,,asphalt,no,,Chicago,-87.76522452463826,41.87733393795392,Austin,Q2,28.6,41.0,50139.0,93.96551724137932,Not lit,Not recorded
way/1309507296,17031831400,,1,,,,Chicago,-87.75372299999998,41.87241254999999,Austin,Q1 (lowest),38.9,45.0,33516.0,46.76074406670943,Not recorded,Half court (1 hoop)
way/1309507297,17031831400,,1,,,,Chicago,-87.75371949999999,41.87225954999999,Austin,Q1 (lowest),38.9,45.0,33516.0,46.76074406670943,Not recorded,Half court (1 hoop)
way/1313371469,17031060800,private,1,,,,Chicago,-87.64822563913424,41.95380677560569,Lake View,Q3,13.5,24.5,83534.0,7.936202920830131,Not recorded,Half court (1 hoop)
way/1313371487,17031080300,private,2,,,,Chicago,-87.63639482290014,41.907814118736255,Old Town,Q4 (highest),10.2,23.4,157882.0,0.7422068283028204,Not recorded,Full court (2+ hoops)
way/1323733004,17031020701,,2,,,,Chicago,-87.70794850048208,41.98910814646153,West Ridge,Q4 (highest),18.7,23.9,101250.0,7.249850209706412,Not recorded,Full court (2+ hoops)
way/1323733005,17031020701,,2,,,,Chicago,-87.70821437864873,41.98907055458185,West Ridge,Q4 (highest),18.7,23.9,101250.0,7.249850209706412,Not recorded,Full court (2+ hoops)
way/1326460539,17031240900,,2,,,,Chicago,-87.70514230000002,41.90015875000001,Humboldt Park,Q4 (highest),17.4,27.6,98145.0,13.219424460431656,Not recorded,Full court (2+ hoops)
way/1326460540,17031240900,,2,,,,Chicago,-87.70487849999999,41.900161350000005,Humboldt Park,Q4 (highest),17.4,27.6,98145.0,13.219424460431656,Not recorded,Full court (2+ hoops)
way/1328914320,17031130100,,2,,,,Chicago,-87.71553817335688,41.9941097248789,North Park,Q1 (lowest),26.8,24.1,41336.0,2.8331584470094437,Not recorded,Full court (2+ hoops)
way/1342223067,17031680600,,2,,,Starting With Me Basketball,Chicago,-87.65255840000002,41.784304199999994,Englewood,Q2,30.4,40.0,52237.0,100.0,Not recorded,Full court (2+ hoops)
way/1344469905,17031030706,,2,,,,Chicago,-87.6506469721379,41.978603477786876,Edgewater,Q2,18.3,25.2,50431.0,14.58966565349544,Not recorded,Full court (2+ hoops)
way/1357550446,17031831800,,1,,,,Chicago,-87.71761414999999,41.9752713,North Park,Q3,22.9,27.4,84357.0,7.236580516898608,Not recorded,Half court (1 hoop)
way/1357550447,17031831800,,2,,,,Chicago,-87.71776927511905,41.97531696064522,North Park,Q3,22.9,27.4,84357.0,7.236580516898608,Not recorded,Full court (2+ hoops)
way/1366537446,17031120100,private,,,,,Chicago,-87.77980889603369,42.00417703306395,"Sauganash,Forest Glen",Q4 (highest),14.5,25.4,157543.0,0.29239766081871343,Not recorded,Not recorded
way/1378455617,17031420100,,2,,,,Chicago,-87.57648556318148,41.7818746080438,Jackson Park,Q1 (lowest),34.9,44.9,22215.0,95.39722572509459,Not recorded,Full court (2+ hoops)
way/1378455618,17031420100,,2,,,,Chicago,-87.57630346562266,41.7819607424217,Jackson Park,Q1 (lowest),34.9,44.9,22215.0,95.39722572509459,Not recorded,Full court (2+ hoops)
way/1391493582,17031062900,permissive,,,,,Chicago,-87.65547459164671,41.9341546215329,Lake View,Q4 (highest),9.3,21.8,181429.0,5.687861271676301,Not recorded,Not recorded
way/1411062400,17031310900,yes,2,asphalt,,,Chicago,-87.67188275,41.857429999999994,Lower West Side,Q3,30.1,34.5,76758.0,5.996055226824457,Not recorded,Full court (2+ hoops)
way/1411062401,17031310900,yes,2,asphalt,,,Chicago,-87.67161509999998,41.85743239999999,Lower West Side,Q3,30.1,34.5,76758.0,5.996055226824457,Not recorded,Full court (2+ hoops)
way/1422758552,17031380100,yes,2,,,,Chicago,-87.60762544999999,41.8230461,Grand Boulevard,Q3,27.3,40.5,79734.0,89.92616033755274,Not recorded,Full court (2+ hoops)
way/1422958853,17031050800,,1,asphalt,,,Chicago,-87.68193715000001,41.945537,North Center,Q4 (highest),12.4,25.4,157813.0,2.2678951098511693,Not recorded,Half court (1 hoop)
way/1425936470,17031220901,,2,,,,Chicago,-87.72401278203397,41.91793456069539,Logan Square,Q3,26.8,33.4,83681.0,14.940517844646607,Not recorded,Full court (2+ hoops)
way/1425936471,17031220901,,2,,,,Chicago,-87.72388451796603,41.9176963393046,Logan Square,Q3,26.8,33.4,83681.0,14.940517844646607,Not recorded,Full court (2+ hoops)
way/1426712241,17031834000,,2,,,,Chicago,-87.63141279056987,41.72564093351245,Roseland,Q1 (lowest),35.8,45.9,41225.0,94.06876790830945,Not recorded,Full court (2+ hoops)
way/1426712242,17031834000,,2,,,,Chicago,-87.6316047119738,41.725577018862225,Roseland,Q1 (lowest),35.8,45.9,41225.0,94.06876790830945,Not recorded,Full court (2+ hoops)
way/1426862547,17031843500,,2,,,,Chicago,-87.7022279122888,41.841589122342405,Little Village,Q2,30.1,37.6,55833.0,67.33175914994098,Not recorded,Full court (2+ hoops)
way/1426862548,17031843500,,2,,,,Chicago,-87.70223585561219,41.84185004765081,Little Village,Q2,30.1,37.6,55833.0,67.33175914994098,Not recorded,Full court (2+ hoops)
way/1430930707,17031020901,,2,asphalt,,,Chicago,-87.68452431887863,41.994861024423614,West Ridge,Q2,30.4,32.1,52378.0,24.78591817316841,Not recorded,Full court (2+ hoops)
way/1435191080,17031670800,,2,,,,Chicago,-87.66330375,41.7797741,Englewood,Q1 (lowest),39.3,45.1,43145.0,82.60481712756467,Not recorded,Full court (2+ hoops)
way/1444038318,17031400300,,2,,,,Chicago,-87.6156178,41.79084125000001,Washington Park,Q3,26.3,40.8,71288.0,90.39504260263361,Not recorded,Full court (2+ hoops)
way/1459203311,17031330103,,,,,,Chicago,-87.62666598940476,41.858124181127764,Near South Side,Q4 (highest),13.7,27.1,122957.0,22.799683651564795,Not recorded,Not recorded
way/1459203312,17031330103,,,,,,Chicago,-87.626889960875,41.85805805112636,Near South Side,Q4 (highest),13.7,27.1,122957.0,22.799683651564795,Not recorded,Not recorded
way/1489993299,17031842400,,,,,,Chicago,-87.63571507474208,41.747404289626346,Chatham,Q4 (highest),21.3,35.5,100870.0,96.54107473749228,Not recorded,Not recorded
way/1496317688,17031837100,,,,,,Chicago,-87.70409923227706,41.88479441051387,Garfield Park,Q2,28.3,37.6,61351.0,37.36413043478261,Not recorded,Not recorded
way/1497747714,17031260300,,,,,,Chicago,-87.73491047258887,41.88538934773831,Garfield Park,nan,37.7,45.1,,87.6780185758514,Not recorded,Not recorded
way/1498824116,17031100100,,2,concrete,,,Chicago,-87.78577032486034,41.989050054107835,Norwood Park,Q4 (highest),17.8,27.7,109242.0,0.017914725904693656,Not recorded,Full court (2+ hoops)
way/1518778390,17031140302,,2,concrete,,Eugene Field Basketball,Chicago,-87.72366105,41.974797699999996,Albany Park,Q3,26.1,28.0,75806.0,6.2978222483814,Not recorded,Full court (2+ hoops)
way/1523110830,17031060200,private,,,,,Chicago,-87.6713797883547,41.956389205530684,Lake View,Q3,11.3,24.5,91081.0,6.287287746672786,Not recorded,Not recorded
way/1547640604,17031283800,,,,,,Chicago,-87.65308850856336,41.86431435281516,"Little Italy, UIC",Q3,23.4,34.5,86103.0,55.55555555555556,Not recorded,Not recorded
way/1548922637,17031120200,,1,,,,Chicago,-87.76172684700873,41.999760527073676,"Sauganash,Forest Glen",Q4 (highest),15.6,24.5,155481.0,0.9581105169340463,Not recorded,Half court (1 hoop)
way/1548922638,17031120200,,1,,,,Chicago,-87.761854,41.9998197,"Sauganash,Forest Glen",Q4 (highest),15.6,24.5,155481.0,0.9581105169340463,Not recorded,Half court (1 hoop)
node/11418088724,17031700502,,1,,,,Chicago,-87.6828939,41.7360817,Ashburn,Q4 (highest),24.9,36.4,97624.0,83.93375944218478,Not recorded,Half court (1 hoop)
node/13948622570,17031120100,,,,,,Chicago,-87.7778602,42.007602,"Sauganash,Forest Glen",Q4 (highest),14.5,25.4,157543.0,0.29239766081871343,Not recorded,Not recorded
node/13948622571,17031120100,,,,,,Chicago,-87.7776939,42.0076767,"Sauganash,Forest Glen",Q4 (highest),14.5,25.4,157543.0,0.29239766081871343,Not recorded,Not recorded
node/13951248267,17031120100,,,,,,Chicago,-87.7795174,42.0066536,"Sauganash,Forest Glen",Q4 (highest),14.5,25.4,157543.0,0.29239766081871343,Not recorded,Not recorded
