"Year","StateAbbr","StateDesc","CountyName","CountyFIPS","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2023","IL","Illinois","Cook","17031","17031230600","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","40.6",,,"35.9","45.1","6,817","5,102","POINT (-87.7339986 41.906155)","17031230600","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031710700","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","5.5",,,"4.7","6.3","3,420","2,686","POINT (-87.656884 41.74711)","17031710700","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","IL","Illinois","Cook","17031","17031240300","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","3.8",,,"3.2","4.7","1,362","1,102","POINT (-87.6750677 41.9123693)","17031240300","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2023","IL","Illinois","Cook","17031","17031381800","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","16.2",,,"13.9","18.4","1,462","1,157","POINT (-87.6211978 41.8038481)","17031381800","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031630300","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","3.3",,,"3.0","3.7","5,385","3,852","POINT (-87.7086378 41.798862)","17031630300","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2023","IL","Illinois","Cook","17031","17031700501","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","12.5",,,"10.9","14.1","6,912","5,681","POINT (-87.6903423 41.7462133)","17031700501","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","IL","Illinois","Cook","17031","17031270500","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","25.0",,,"22.4","27.7","1,619","1,144","POINT (-87.7177932 41.8762402)","17031270500","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2023","IL","Illinois","Cook","17031","17031630500","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","37.9",,,"33.8","42.3","6,271","4,472","POINT (-87.6890171 41.7974279)","17031630500","SOCLNEED","LONELINESS","CrdPrv","Loneliness"
"2023","IL","Illinois","Cook","17031","17031580200","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","11.8",,,"10.2","13.5","3,466","2,516","POINT (-87.6993478 41.8267718)","17031580200","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2023","IL","Illinois","Cook","17031","17031490200","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","5.3",,,"4.5","6.3","3,040","2,506","POINT (-87.6168742 41.7249095)","17031490200","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","IL","Illinois","Cook","17031","17031490902","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","81.5",,,"79.2","83.5","4,647","3,757","POINT (-87.6153262 41.7032801)","17031490902","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","IL","Illinois","Cook","17031","17031240300","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","6.9",,,"5.3","9.3","1,362","1,102","POINT (-87.6750677 41.9123693)","17031240300","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","IL","Illinois","Cook","17031","17031580600","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","18.4",,,"16.2","20.6","5,405","3,862","POINT (-87.6920314 41.8173978)","17031580600","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","IL","Illinois","Cook","17031","17031270500","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","21.5",,,"18.6","24.4","1,619","1,144","POINT (-87.7177932 41.8762402)","17031270500","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","IL","Illinois","Cook","17031","17031242400","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","3.0",,,"2.6","3.4","2,902","2,599","POINT (-87.68449 41.8994219)","17031242400","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","IL","Illinois","Cook","17031","17031671100","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","71.5",,,"66.8","75.9","994","756","POINT (-87.6617159 41.7767771)","17031671100","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps"
"2023","IL","Illinois","Cook","17031","17031470100","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","10.3",,,"8.8","11.9","2,527","1,998","POINT (-87.5964894 41.7282207)","17031470100","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","IL","Illinois","Cook","17031","17031561000","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","88.9",,,"87.2","90.4","5,308","4,195","POINT (-87.7915033 41.7885022)","17031561000","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","IL","Illinois","Cook","17031","17031243300","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","86.0",,,"82.6","88.4","2,431","2,165","POINT (-87.6647388 41.8924781)","17031243300","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","IL","Illinois","Cook","17031","17031400500","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","19.7",,,"16.3","23.3","2,372","1,651","POINT (-87.6231791 41.7910414)","17031400500","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","IL","Illinois","Cook","17031","17031381200","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","13.1",,,"11.1","15.4","2,077","1,623","POINT (-87.6139992 41.8085114)","17031381200","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers"
"2023","IL","Illinois","Cook","17031","17031292500","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","13.5",,,"11.8","15.2","4,057","3,087","POINT (-87.7322428 41.8551613)","17031292500","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","IL","Illinois","Cook","17031","17031271400","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","49.4",,,"42.2","56.5","1,535","1,114","POINT (-87.7133314 41.8772429)","17031271400","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps"
"2023","IL","Illinois","Cook","17031","17031680500","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","13.6",,,"11.9","15.5","1,307","942","POINT (-87.6523524 41.7905639)","17031680500","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","IL","Illinois","Cook","17031","17031630600","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","81.3",,,"78.6","83.7","3,250","2,347","POINT (-87.6888524 41.8012095)","17031630600","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","IL","Illinois","Cook","17031","17031242500","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","9.0",,,"7.7","10.4","3,426","2,930","POINT (-87.6893191 41.8994455)","17031242500","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","IL","Illinois","Cook","17031","17031190702","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","5.9",,,"5.0","6.9","4,952","3,595","POINT (-87.7610395 41.9261631)","17031190702","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031310300","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","20.4",,,"16.7","24.4","1,767","1,469","POINT (-87.6489782 41.8561439)","17031310300","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity"
"2023","IL","Illinois","Cook","17031","17031390300","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","4.8",,,"4.4","5.3","2,617","2,063","POINT (-87.6042089 41.8132006)","17031390300","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2023","IL","Illinois","Cook","17031","17031222600","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","12.2",,,"10.8","13.6","1,599","1,340","POINT (-87.7044798 41.9156388)","17031222600","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","IL","Illinois","Cook","17031","17031430900","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","29.6",,,"25.2","34.3","1,797","1,413","POINT (-87.5811851 41.760641)","17031430900","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2023","IL","Illinois","Cook","17031","17031340600","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","24.7",,,"21.3","28.2","1,151","769","POINT (-87.6326516 41.8272864)","17031340600","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2022","IL","Illinois","Cook","17031","17031210501","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","14.2",,,"11.9","16.7","3,555","2,928","POINT (-87.7223301 41.9374013)","17031210501","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2023","IL","Illinois","Cook","17031","17031670700","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","33.7",,,"30.4","37.3","1,252","943","POINT (-87.6667315 41.7830686)","17031670700","DISABLT","MOBILITY","CrdPrv","Mobility Disability"
"2022","IL","Illinois","Cook","17031","17031710900","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","53.4",,,"49.3","57.5","1,942","1,420","POINT (-87.6396893 41.7421461)","17031710900","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2023","IL","Illinois","Cook","17031","17031243100","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","8.9",,,"7.8","9.9","2,249","1,808","POINT (-87.6745068 41.8923546)","17031243100","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031430800","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","13.4",,,"11.7","15.1","1,862","1,447","POINT (-87.5712983 41.76075)","17031430800","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","IL","Illinois","Cook","17031","17031630300","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","36.1",,,"31.0","41.0","5,385","3,852","POINT (-87.7086378 41.798862)","17031630300","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031650302","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","18.1",,,"15.8","20.4","4,522","3,268","POINT (-87.7177331 41.7750931)","17031650302","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","IL","Illinois","Cook","17031","17031190601","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","17.1",,,"15.4","18.8","4,382","3,239","POINT (-87.7804606 41.9274146)","17031190601","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","IL","Illinois","Cook","17031","17031250600","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.9",,,"10.7","13.2","4,203","3,336","POINT (-87.7706303 41.9056935)","17031250600","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031240200","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","3.0",,,"2.3","3.7","1,556","1,333","POINT (-87.6701816 41.9124417)","17031240200","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031620300","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","14.6",,,"12.1","17.1","6,410","4,793","POINT (-87.7304438 41.7895025)","17031620300","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","IL","Illinois","Cook","17031","17031380100","BRFSS","Disability","Any disability among adults","%","Crude prevalence","31.2",,,"26.5","36.0","2,207","1,744","POINT (-87.6100974 41.8202019)","17031380100","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2023","IL","Illinois","Cook","17031","17031640600","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","4.7",,,"4.2","5.3","4,063","3,208","POINT (-87.7714298 41.7760362)","17031640600","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2023","IL","Illinois","Cook","17031","17031283100","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","80.5",,,"77.1","83.5","2,717","2,346","POINT (-87.664092 41.8692741)","17031283100","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","IL","Illinois","Cook","17031","17031280100","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","3.4",,,"2.9","4.0","7,421","7,033","POINT (-87.6434977 41.885452)","17031280100","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2022","IL","Illinois","Cook","17031","17031351000","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","66.0",,,"62.3","69.6","3,640","3,237","POINT (-87.6065282 41.8355675)","17031351000","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2022","IL","Illinois","Cook","17031","17031330103","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","60.2",,,"56.4","63.9","8,248","7,020","POINT (-87.6234172 41.8564796)","17031330103","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2023","IL","Illinois","Cook","17031","17031243400","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","22.2",,,"19.1","25.6","2,880","2,538","POINT (-87.659854 41.892566)","17031243400","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support"
"2023","IL","Illinois","Cook","17031","17031222800","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","34.5",,,"30.8","38.1","960","773","POINT (-87.7150953 41.9154349)","17031222800","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031280900","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","3.4",,,"3.1","3.8","1,077","721","POINT (-87.6851324 41.8786261)","17031280900","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2023","IL","Illinois","Cook","17031","17031650100","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","11.2",,,"9.1","13.3","4,765","3,534","POINT (-87.7178549 41.7823766)","17031650100","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","IL","Illinois","Cook","17031","17031530600","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","7.7",,,"6.5","8.8","2,774","2,040","POINT (-87.6191458 41.6700882)","17031530600","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","IL","Illinois","Cook","17031","17031310300","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","5.5",,,"4.8","6.2","1,767","1,469","POINT (-87.6489782 41.8561439)","17031310300","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","IL","Illinois","Cook","17031","17031351000","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","18.7",,,"16.9","20.5","3,640","3,237","POINT (-87.6065282 41.8355675)","17031351000","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","IL","Illinois","Cook","17031","17031620200","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","18.1",,,"16.3","19.9","2,390","1,816","POINT (-87.7292339 41.7955215)","17031620200","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","IL","Illinois","Cook","17031","17031440102","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","8.2",,,"6.9","9.7","3,633","2,985","POINT (-87.6011636 41.7409356)","17031440102","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","IL","Illinois","Cook","17031","17031221100","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","8.1",,,"6.9","9.5","4,440","3,824","POINT (-87.7103609 41.9210205)","17031221100","DISABLT","MOBILITY","CrdPrv","Mobility Disability"
"2022","IL","Illinois","Cook","17031","17031210501","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","36.3",,,"32.7","40.0","3,555","2,928","POINT (-87.7223301 41.9374013)","17031210501","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration"
"2023","IL","Illinois","Cook","17031","17031560700","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","13.2",,,"11.6","14.9","3,635","2,777","POINT (-87.7575202 41.7964626)","17031560700","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","IL","Illinois","Cook","17031","17031190300","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","5.8",,,"5.1","6.6","5,738","4,514","POINT (-87.7614635 41.9349864)","17031190300","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","IL","Illinois","Cook","17031","17031671900","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","14.5",,,"12.8","16.2","1,122","872","POINT (-87.6612802 41.7613256)","17031671900","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","IL","Illinois","Cook","17031","17031242900","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","5.0",,,"4.6","5.5","1,962","1,619","POINT (-87.6842896 41.8921955)","17031242900","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2023","IL","Illinois","Cook","17031","17031351400","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","12.6",,,"11.0","14.3","1,392","1,100","POINT (-87.6240909 41.8274019)","17031351400","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","IL","Illinois","Cook","17031","17031242800","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","6.0",,,"5.5","6.6","1,507","1,256","POINT (-87.6903237 41.892632)","17031242800","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2023","IL","Illinois","Cook","17031","17031230700","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","35.3",,,"32.6","37.7","6,218","4,747","POINT (-87.7215397 41.9063229)","17031230700","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2022","IL","Illinois","Cook","17031","17031390600","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","8.4",,,"6.9","10.2","1,994","1,580","POINT (-87.5943504 41.8060181)","17031390600","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2023","IL","Illinois","Cook","17031","17031260300","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","16.7",,,"13.2","20.3","1,528","1,147","POINT (-87.7331362 41.8842766)","17031260300","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2023","IL","Illinois","Cook","17031","17031221500","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","22.9",,,"20.8","24.9","2,909","2,495","POINT (-87.6899513 41.9216468)","17031221500","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","IL","Illinois","Cook","17031","17031670100","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","22.5",,,"20.2","24.8","1,349","934","POINT (-87.6572084 41.7904937)","17031670100","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031380100","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","79.5",,,"77.0","81.6","2,207","1,744","POINT (-87.6100974 41.8202019)","17031380100","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","IL","Illinois","Cook","17031","17031410500","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","27.4",,,"25.2","29.6","2,922","2,472","POINT (-87.6037423 41.7978308)","17031410500","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","IL","Illinois","Cook","17031","17031200401","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","8.9",,,"7.5","10.3","3,743","2,723","POINT (-87.7375419 41.9198285)","17031200401","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2023","IL","Illinois","Cook","17031","17031431400","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","23.4",,,"20.1","26.7","6,716","5,644","POINT (-87.546555 41.7572084)","17031431400","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","IL","Illinois","Cook","17031","17031230900","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","30.1",,,"27.5","32.5","5,044","4,127","POINT (-87.7103505 41.9066918)","17031230900","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2023","IL","Illinois","Cook","17031","17031252101","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","15.2",,,"12.8","17.6","1,502","1,221","POINT (-87.7698552 41.8738812)","17031252101","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers"
"2023","IL","Illinois","Cook","17031","17031560100","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","5.8",,,"5.0","6.8","1,477","1,180","POINT (-87.741591 41.8156765)","17031560100","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031242900","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","32.4",,,"29.1","36.1","1,962","1,619","POINT (-87.6842896 41.8921955)","17031242900","SOCLNEED","LONELINESS","CrdPrv","Loneliness"
"2022","IL","Illinois","Cook","17031","17031300600","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","66.7",,,"60.1","72.8","3,253","2,323","POINT (-87.7173343 41.8479904)","17031300600","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2023","IL","Illinois","Cook","17031","17031710500","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","10.5",,,"9.0","12.5","4,036","3,248","POINT (-87.6707874 41.7475316)","17031710500","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","IL","Illinois","Cook","17031","17031200100","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","15.2",,,"13.4","17.1","4,118","3,203","POINT (-87.7376226 41.9350552)","17031200100","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031611600","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","34.7",,,"31.1","38.3","1,921","1,275","POINT (-87.676898 41.7976329)","17031611600","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity"
"2023","IL","Illinois","Cook","17031","17031671100","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","37.4",,,"33.6","41.0","994","756","POINT (-87.6617159 41.7767771)","17031671100","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","IL","Illinois","Cook","17031","17031660700","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","5.4",,,"4.8","6.1","2,076","1,554","POINT (-87.6810955 41.7738452)","17031660700","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","IL","Illinois","Cook","17031","17031620200","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","21.9",,,"18.4","25.3","2,390","1,816","POINT (-87.7292339 41.7955215)","17031620200","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity"
"2023","IL","Illinois","Cook","17031","17031190200","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","5.5",,,"4.9","6.2","5,652","4,277","POINT (-87.7516489 41.9351136)","17031190200","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2023","IL","Illinois","Cook","17031","17031670300","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","30.8",,,"27.3","34.3","1,287","920","POINT (-87.6669167 41.7903576)","17031670300","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","IL","Illinois","Cook","17031","17031283200","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","15.7",,,"14.2","17.4","1,670","1,318","POINT (-87.6592023 41.869579)","17031283200","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","IL","Illinois","Cook","17031","17031410900","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","19.2",,,"17.0","21.4","3,670","3,237","POINT (-87.5780937 41.7967097)","17031410900","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","IL","Illinois","Cook","17031","17031530300","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","19.5",,,"17.2","21.8","3,964","3,117","POINT (-87.6517524 41.6813144)","17031530300","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2023","IL","Illinois","Cook","17031","17031660301","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.3",,,"9.2","11.4","1,850","1,317","POINT (-87.6982872 41.7799541)","17031660301","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031320400","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","22.7",,,"19.8","25.5","2,856","2,723","POINT (-87.6172556 41.875817)","17031320400","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031681000","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","10.7",,,"9.2","12.3","2,573","1,973","POINT (-87.6495479 41.7760398)","17031681000","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2022","IL","Illinois","Cook","17031","17031230600","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","42.7",,,"38.9","46.8","6,817","5,102","POINT (-87.7339986 41.906155)","17031230600","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2023","IL","Illinois","Cook","17031","17031560900","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","7.2",,,"6.1","8.3","5,112","4,019","POINT (-87.7916514 41.7957702)","17031560900","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers"
"2022","IL","Illinois","Cook","17031","17031381400","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","72.2",,,"65.9","77.8","1,796","1,339","POINT (-87.6214298 41.8076202)","17031381400","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2023","IL","Illinois","Cook","17031","17031242400","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","26.4",,,"23.5","29.1","2,902","2,599","POINT (-87.68449 41.8994219)","17031242400","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2022","IL","Illinois","Cook","17031","17031430200","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","46.3",,,"42.3","50.2","5,086","3,968","POINT (-87.5813509 41.7697613)","17031430200","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration"
"2023","IL","Illinois","Cook","17031","17031640800","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","18.6",,,"16.4","20.9","1,799","1,323","POINT (-87.7397422 41.7748241)","17031640800","HLTHOUT","DEPRESSION","CrdPrv","Depression"
