"Year","StateAbbr","StateDesc","CountyName","CountyFIPS","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2023","GA","Georgia","Fulton","13121","13121009104","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","3.1",,,"2.8","3.5","2,830","2,659","POINT (-84.3965178 33.8134419)","13121009104","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2023","GA","Georgia","Fulton","13121","13121004900","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","10.1",,,"8.0","13.0","2,871","2,315","POINT (-84.3794933 33.7409264)","13121004900","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","GA","Georgia","Fulton","13121","13121010117","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","2.7",,,"2.4","3.1","3,812","3,117","POINT (-84.3589944 33.9621577)","13121010117","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","Fulton","13121","13121006602","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","34.9",,,"31.9","38.2","1,050","766","POINT (-84.4286682 33.7186263)","13121006602","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2023","GA","Georgia","Fulton","13121","13121010222","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","3.2",,,"2.6","4.2","2,671","2,054","POINT (-84.4052695 33.9001488)","13121010222","HLTHOUT","COPD","CrdPrv","COPD"
"2023","GA","Georgia","Fulton","13121","13121010106","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","33.6",,,"29.6","37.5","4,280","3,501","POINT (-84.3300162 33.9802542)","13121010106","SOCLNEED","LONELINESS","CrdPrv","Loneliness"
"2023","GA","Georgia","Fulton","13121","13121005300","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","14.4",,,"12.6","16.2","4,165","3,224","POINT (-84.3708875 33.7321403)","13121005300","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","GA","Georgia","Fulton","13121","13121007807","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","8.4",,,"7.4","9.5","2,619","1,892","POINT (-84.4968617 33.7624507)","13121007807","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","Fulton","13121","13121005000","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","8.9",,,"7.5","10.7","3,366","3,017","POINT (-84.3650924 33.7420801)","13121005000","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity"
"2022","GA","Georgia","Fulton","13121","13121001801","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","45.6",,,"41.5","49.7","2,037","1,939","POINT (-84.3772497 33.7691422)","13121001801","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration"
"2023","GA","Georgia","Fulton","13121","13121008801","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","74.6",,,"71.3","77.7","2,654","1,986","POINT (-84.4737287 33.8155865)","13121008801","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2022","GA","Georgia","Fulton","13121","13121007602","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","43.9",,,"40.7","47.1","2,309","1,847","POINT (-84.4621548 33.7109013)","13121007602","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2023","GA","Georgia","Fulton","13121","13121000502","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","4.1",,,"3.3","5.1","1,959","1,517","POINT (-84.3810348 33.7998925)","13121000502","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers"
"2023","GA","Georgia","Fulton","13121","13121003900","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","75.0",,,"72.3","77.5","1,756","1,401","POINT (-84.4221427 33.7500701)","13121003900","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","GA","Georgia","DeKalb","13089","13089023603","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","33.1",,,"28.3","37.9","3,317","2,708","POINT (-84.2852944 33.7196978)","13089023603","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","GA","Georgia","DeKalb","13089","13089023446","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","17.3",,,"14.7","19.8","1,888","1,452","POINT (-84.2601098 33.7076582)","13089023446","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","GA","Georgia","Fulton","13121","13121007708","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","39.3",,,"36.2","42.5","3,283","2,356","POINT (-84.48229 33.7109078)","13121007708","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","GA","Georgia","Fulton","13121","13121010217","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.5",,,"74.6","80.3","2,422","1,965","POINT (-84.3738602 33.9585909)","13121010217","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","GA","Georgia","Fulton","13121","13121003500","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","2.5",,,"2.2","2.9","4,258","4,189","POINT (-84.3917461 33.7509589)","13121003500","HLTHOUT","STROKE","CrdPrv","Stroke"
"2023","GA","Georgia","Fulton","13121","13121009607","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","90.3",,,"88.9","91.6","4,709","4,363","POINT (-84.3545895 33.8515897)","13121009607","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","GA","Georgia","Fulton","13121","13121006702","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","7.1",,,"6.0","8.5","1,862","1,486","POINT (-84.3954527 33.7021727)","13121006702","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","GA","Georgia","Fulton","13121","13121009405","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","5.7",,,"4.3","7.5","4,332","4,055","POINT (-84.3680894 33.8210234)","13121009405","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps"
"2023","GA","Georgia","Fulton","13121","13121007602","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.8",,,"80.2","85.3","2,309","1,847","POINT (-84.4621548 33.7109013)","13121007602","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2022","GA","Georgia","Fulton","13121","13121007710","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","56.1",,,"53.0","59.1","2,891","2,217","POINT (-84.5225112 33.6716245)","13121007710","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2023","GA","Georgia","Fulton","13121","13121002600","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","15.6",,,"13.1","18.3","1,123","866","POINT (-84.4026285 33.7587937)","13121002600","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2023","GA","Georgia","Fulton","13121","13121007900","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","43.8",,,"40.6","47.0","5,067","4,238","POINT (-84.4915565 33.7322875)","13121007900","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","GA","Georgia","DeKalb","13089","13089023507","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","26.5",,,"21.1","32.4","4,396","3,449","POINT (-84.2181027 33.7200688)","13089023507","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","GA","Georgia","Fulton","13121","13121001204","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","87.5",,,"85.7","89.1","2,127","2,035","POINT (-84.3801626 33.7787803)","13121001204","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","GA","Georgia","Fulton","13121","13121010007","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","11.1",,,"9.3","13.7","1,914","1,585","POINT (-84.3571428 33.8591224)","13121010007","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2023","GA","Georgia","Fulton","13121","13121001102","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","4.2",,,"3.8","4.6","3,997","3,822","POINT (-84.3831457 33.78302)","13121001102","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2023","GA","Georgia","Fulton","13121","13121007302","BRFSS","Disability","Any disability among adults","%","Crude prevalence","40.8",,,"35.8","46.0","3,031","2,132","POINT (-84.3739015 33.6743051)","13121007302","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2023","GA","Georgia","Fulton","13121","13121001204","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","23.0",,,"19.9","26.4","2,127","2,035","POINT (-84.3801626 33.7787803)","13121001204","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","GA","Georgia","Fulton","13121","13121008202","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","52.4",,,"49.1","55.9","2,031","1,489","POINT (-84.5210258 33.7793244)","13121008202","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","GA","Georgia","Fulton","13121","13121004900","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","3.3",,,"2.9","3.8","2,871","2,315","POINT (-84.3794933 33.7409264)","13121004900","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","GA","Georgia","Fulton","13121","13121009201","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","12.9",,,"10.9","15.0","1,873","1,495","POINT (-84.3502875 33.8163392)","13121009201","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","GA","Georgia","Fulton","13121","13121005700","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","7.2",,,"5.8","8.7","1,550","1,173","POINT (-84.4038231 33.732147)","13121005700","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2022","GA","Georgia","Fulton","13121","13121007810","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","80.5",,,"74.7","85.5","4,498","3,306","POINT (-84.5234856 33.7129259)","13121007810","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2023","GA","Georgia","Fulton","13121","13121009103","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","3.1",,,"2.7","3.6","3,261","3,020","POINT (-84.397184 33.8039645)","13121009103","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2022","GA","Georgia","Fulton","13121","13121007707","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","68.3",,,"64.5","72.0","2,225","1,760","POINT (-84.4941702 33.7050157)","13121007707","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2023","GA","Georgia","Fulton","13121","13121009201","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","69.6",,,"66.3","73.0","1,873","1,495","POINT (-84.3502875 33.8163392)","13121009201","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","GA","Georgia","Fulton","13121","13121009406","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","11.3",,,"10.1","12.8","2,380","2,099","POINT (-84.3613019 33.823998)","13121009406","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","GA","Georgia","Fulton","13121","13121006701","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","28.1",,,"23.7","32.7","2,090","1,511","POINT (-84.397552 33.7117779)","13121006701","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","GA","Georgia","Fulton","13121","13121010115","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","21.4",,,"19.0","23.7","2,797","2,336","POINT (-84.356462 33.8978559)","13121010115","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","GA","Georgia","Fulton","13121","13121003000","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","4.0",,,"3.3","4.9","4,058","3,555","POINT (-84.3572779 33.758758)","13121003000","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","GA","Georgia","Fulton","13121","13121007100","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","8.4",,,"7.0","9.9","2,267","1,587","POINT (-84.3546554 33.6963573)","13121007100","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","GA","Georgia","Fulton","13121","13121010131","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","8.8",,,"7.7","10.2","2,354","1,892","POINT (-84.3506637 33.9586407)","13121010131","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","GA","Georgia","Fulton","13121","13121008202","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","6.7",,,"5.8","7.7","2,031","1,489","POINT (-84.5210258 33.7793244)","13121008202","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","Fulton","13121","13121009105","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","3.5",,,"2.6","5.0","1,220","912","POINT (-84.3887486 33.8065389)","13121009105","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","GA","Georgia","Fulton","13121","13121010221","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","8.7",,,"7.2","10.4","2,154","1,787","POINT (-84.3796725 33.9364908)","13121010221","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity"
"2023","GA","Georgia","Fulton","13121","13121010129","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","2.8",,,"2.5","3.1","4,590","3,873","POINT (-84.3675067 33.905112)","13121010129","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","GA","Georgia","Fulton","13121","13121000501","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","2.8",,,"2.5","3.1","4,281","4,042","POINT (-84.3932073 33.7920657)","13121000501","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","GA","Georgia","Fulton","13121","13121010135","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","18.6",,,"15.2","22.2","2,566","1,916","POINT (-84.3463793 33.975585)","13121010135","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","GA","Georgia","Fulton","13121","13121006802","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","7.6",,,"6.6","8.7","1,384","663","POINT (-84.3609663 33.7042854)","13121006802","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2023","GA","Georgia","Fulton","13121","13121005501","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","4.5",,,"3.8","5.1","2,505","1,881","POINT (-84.383737 33.729867)","13121005501","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","Fulton","13121","13121010222","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","7.1",,,"5.9","8.8","2,671","2,054","POINT (-84.4052695 33.9001488)","13121010222","DISABLT","MOBILITY","CrdPrv","Mobility Disability"
"2023","GA","Georgia","Fulton","13121","13121010133","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","86.1",,,"83.7","88.1","5,923","5,304","POINT (-84.3588799 33.9256461)","13121010133","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","GA","Georgia","Fulton","13121","13121009106","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","8.8",,,"7.7","10.2","2,170","1,993","POINT (-84.3784655 33.8144677)","13121009106","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","GA","Georgia","Fulton","13121","13121001101","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","3.2",,,"2.8","3.7","3,523","3,409","POINT (-84.3830749 33.7854972)","13121001101","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","Fulton","13121","13121008400","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","11.3",,,"9.5","13.3","2,865","2,253","POINT (-84.4355747 33.7618564)","13121008400","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","GA","Georgia","DeKalb","13089","13089023507","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","37.8",,,"33.2","42.3","4,396","3,449","POINT (-84.2181027 33.7200688)","13089023507","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","GA","Georgia","Fulton","13121","13121006200","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","26.3",,,"18.9","33.5","1,253","947","POINT (-84.4217112 33.7284918)","13121006200","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps"
"2023","GA","Georgia","Fulton","13121","13121009302","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","3.2",,,"2.8","3.7","2,276","1,930","POINT (-84.3773335 33.824902)","13121009302","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2023","GA","Georgia","Fulton","13121","13121010136","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","11.7",,,"9.8","14.2","3,422","2,598","POINT (-84.3733673 33.8845119)","13121010136","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2023","GA","Georgia","Fulton","13121","13121006802","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","20.3",,,"16.9","23.8","1,384","663","POINT (-84.3609663 33.7042854)","13121006802","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","GA","Georgia","Fulton","13121","13121009606","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","3.8",,,"3.0","4.7","1,511","1,147","POINT (-84.3644458 33.8407847)","13121009606","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers"
"2023","GA","Georgia","Fulton","13121","13121010006","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","9.4",,,"7.8","11.4","4,688","4,473","POINT (-84.3655717 33.8527303)","13121010006","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","GA","Georgia","Fulton","13121","13121010135","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","14.0",,,"11.5","16.7","2,566","1,916","POINT (-84.3463793 33.975585)","13121010135","PREVENT","ACCESS2","CrdPrv","Health Insurance"
